"Value","Year","Convergence_year","Scenario","Model","Unit","Target"
1811.04620739344,2038,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1761.68713824039,2039,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1712.98626128411,2040,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1657.80376214203,2041,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1603.4445577894,2042,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1549.90864822624,2043,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1497.19603345254,2044,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1445.3067134683,2045,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1394.24068827352,2046,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1343.9979578682,2047,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1294.57852225235,2048,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1245.98238142595,2049,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
1198.20953538902,2050,2050,"SSP2-26","WITCH-GLOBIOM","Mt CO2","2C"
5703.220175,2005,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5602.449666,2006,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5686.716019,2007,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5512.512876,2008,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5120.690227,2009,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5352.120423,2010,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5128.17802,2011,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4903.010212,2012,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5038.523665,2013,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5046.56463,2014,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4928.610664,2015,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4838.476243,2016,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4761.301727,2017,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4702.3177541263,2018,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4589.98198555407,2019,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4478.9649556187,2020,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4135.84876981566,2021,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3800.89801313765,2022,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3474.11268558468,2023,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3155.49278715673,2024,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2845.03831785382,2025,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2542.74927767594,2026,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2248.62566662309,2027,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1962.66748469527,2028,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1684.87473189249,2029,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1415.24740821474,2030,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1335.11634721676,2031,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1256.91771802512,2032,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1180.6515206398,2033,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1106.31775506081,2034,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1033.91642128815,2035,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
963.447519321817,2036,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
894.911049161809,2037,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
828.307010808128,2038,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
763.635404260774,2039,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
700.896229519748,2040,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
653.765892216698,2041,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
606.635554913647,2042,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
559.505217610597,2043,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
512.374880307547,2044,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
465.244543004496,2045,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
418.114205701446,2046,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
370.983868398395,2047,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
323.853531095345,2048,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
276.723193792295,2049,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
229.592856489244,2050,2040,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5703.220175,2005,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5602.449666,2006,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5686.716019,2007,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5512.512876,2008,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5120.690227,2009,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5352.120423,2010,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5128.17802,2011,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4903.010212,2012,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5038.523665,2013,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5046.56463,2014,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4928.610664,2015,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4838.476243,2016,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4761.301727,2017,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4725.03185312281,2018,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4634.9567375302,2019,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4545.74691455757,2020,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
4219.27604415409,2021,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3898.16293408562,2022,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3582.40758435215,2023,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
3272.00999495368,2024,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2966.97016589022,2025,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2667.28809716176,2026,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2372.9637887683,2027,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
2083.99724070985,2028,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1800.3884529864,2029,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1522.13742559795,2030,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1445.57743011013,2031,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1370.28540306872,2032,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1296.26134447374,2033,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1223.50525432518,2034,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1152.01713262305,2035,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1081.79697936733,2036,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
1012.84479455804,2037,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
945.160578195169,2038,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
878.744330278721,2039,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
813.596050808696,2040,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
750.165740068028,2041,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
687.992934034948,2042,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
627.077632709457,2043,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
567.419836091555,2044,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
509.019544181241,2045,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
451.876756978516,2046,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
395.99147448338,2047,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
341.363696695831,2048,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
287.993423615872,2049,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
235.880655243501,2050,2050,"SSP4-19","WITCH-GLOBIOM","Mt CO2","1.5C"
5703.220175,2005,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5602.449666,2006,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5686.716019,2007,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5512.512876,2008,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5120.690227,2009,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5352.120423,2010,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5128.17802,2011,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4903.010212,2012,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5038.523665,2013,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5046.56463,2014,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4928.610664,2015,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4838.476243,2016,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4761.301727,2017,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5420.9082155167,2018,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5387.0395939065,2019,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5351.96600855278,2020,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5153.45703675053,2021,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4958.50169734573,2022,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4767.09999033839,2023,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4579.2519157285,2024,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4394.95747351608,2025,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4214.21666370111,2026,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
4037.0294862836,2027,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
3863.39594126354,2028,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
3693.31602864094,2029,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
3526.7897484158,2030,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
3353.99155619852,2031,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
3185.08473591607,2032,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
3020.06928756844,2033,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
2858.94521115563,2034,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
2701.71250667765,2035,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
2548.37117413449,2036,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
2398.92121352616,2037,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
2253.36262485265,2038,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
2111.69540811396,2039,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1973.9195633101,2040,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1900.92670539676,2041,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1827.93384748343,2042,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1754.9409895701,2043,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1681.94813165676,2044,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1608.95527374343,2045,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1535.96241583009,2046,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1462.96955791676,2047,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1389.97670000342,2048,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1316.98384209009,2049,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
1243.99098417675,2050,2040,"SSP4-26","AIM/CGE","Mt CO2","2C"
5703.220175,2005,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5602.449666,2006,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5686.716019,2007,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5512.512876,2008,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5120.690227,2009,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5352.120423,2010,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5128.17802,2011,2040,"SSP4-26","GCAM4","Mt CO2","2C"
4903.010212,2012,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5038.523665,2013,2040,"SSP4-26","GCAM4","Mt CO2","2C"
5046.56463,2014,2040,"SSP4-26","GCAM4","Mt CO2","2C"
4928.610664,2015,2040,"SSP4-26","GCAM4","Mt CO2","2C"
