Year,Source,Fuel,ModelYr,NO2,NO,N2O,NOx,Total_PM10,Total_PM25,Brake_PM10,Tire_PM10,Brake_PM25,Tire_PM25,SO2
2050,31,5,2037,0.293386192,4.677514697,1.002261104,5.010986527,0.803699239,0.710969093,4.842830671,1.778526786,0.605356941,0.266783264,0.500179782
2037,21,9,2037,0,0,0,0,0,0,332.1882649,128.2416775,41.52354013,19.23616334,0
2038,21,9,2037,0,0,0,0,0,0,327.7630594,126.5332615,40.97036275,18.97988763,0
2039,21,9,2037,0,0,0,0,0,0,323.2226821,124.7805147,40.40286331,18.71698429,0
2040,21,9,2037,0,0,0,0,0,0,318.4424361,122.9351145,39.80530351,18.44016969,0
2041,21,9,2037,0,0,0,0,0,0,312.8692508,120.7835668,39.10866402,18.11742492,0
2042,21,9,2037,0,0,0,0,0,0,306.5203854,118.3325033,38.31507674,17.74978514,0
2043,21,9,2037,0,0,0,0,0,0,299.7657548,115.7248988,37.47071402,17.35863688,0
2044,21,9,2037,0,0,0,0,0,0,292.5700662,112.9469864,36.57125086,16.94195445,0
2045,21,9,2037,0,0,0,0,0,0,284.9089002,109.989321,35.61357101,16.49831083,0
2046,21,9,2037,0,0,0,0,0,0,276.7256432,106.8302732,34.59071615,16.02445876,0
2047,21,9,2037,0,0,0,0,0,0,268.4913441,103.6513866,33.56143533,15.54761896,0
2048,21,9,2037,0,0,0,0,0,0,259.9974522,100.3723315,32.4996866,15.05577294,0
2049,21,9,2037,0,0,0,0,0,0,251.5492146,97.1108681,31.44366966,14.56655973,0
2050,21,9,2037,0,0,0,0,0,0,242.9577795,93.79410881,30.36972337,14.06903945,0
2037,31,9,2037,0,0,0,0,0,0,388.1514134,142.5485653,48.51895204,21.38218352,0
2038,31,9,2037,0,0,0,0,0,0,383.0477541,140.6743082,47.88098729,21.10104127,0
2039,31,9,2037,0,0,0,0,0,0,377.475198,138.6277935,47.18439854,20.79406201,0
2040,31,9,2037,0,0,0,0,0,0,371.3821494,136.3900833,46.42277894,20.45840675,0
2041,31,9,2037,0,0,0,0,0,0,364.1135878,133.7206968,45.51421816,20.0579971,0
2042,31,9,2037,0,0,0,0,0,0,355.7385983,130.6449393,44.46729646,19.59665522,0
2043,31,9,2037,0,0,0,0,0,0,346.7207468,127.3331758,43.34009865,19.09987627,0
2044,31,9,2037,0,0,0,0,0,0,337.0417556,123.778626,42.13024449,18.56668407,0
2045,31,9,2037,0,0,0,0,0,0,326.7375391,119.9943758,40.84220653,17.99906073,0
2046,31,9,2037,0,0,0,0,0,0,315.8124667,115.9821158,39.47654805,17.39721639,0
2047,31,9,2037,0,0,0,0,0,0,304.761515,111.9236059,38.09518323,16.78845815,0
2048,31,9,2037,0,0,0,0,0,0,293.4552106,107.7713967,36.68190723,16.16562841,0
2049,31,9,2037,0,0,0,0,0,0,282.2671164,103.6625995,35.28339182,15.54932097,0
2050,31,9,2037,0,0,0,0,0,0,271.0537938,99.5444981,33.88171944,14.93159844,0
2038,21,1,2038,14.8676056,247.9793298,56.84312568,264.9667099,29.11300359,25.75391641,340.2826214,131.3664307,42.53533841,19.70486156,21.97236859
2039,21,1,2038,14.59151361,242.9757927,55.87962534,259.6444878,28.6331143,25.32939657,336.2348646,129.8037927,42.02935716,19.47046741,21.70365184
2040,21,1,2038,14.2724244,237.3421236,54.86851655,253.6437028,28.12889532,24.88335887,331.9094292,128.1339363,41.48868249,19.22000088,21.41696862
2041,21,1,2038,13.87987605,230.6390671,53.74130886,246.4909426,27.56375277,24.38341977,326.7044115,126.1246055,40.83806372,18.91859042,21.07428493
2042,21,1,2038,14.70655761,239.9450661,52.51091443,256.7052016,32.62785323,28.86322413,320.6831991,123.8000298,40.08540882,18.56991524,20.67818862
2043,21,1,2038,14.30380722,233.0668965,51.21108112,249.3657034,31.83391088,28.16088228,314.1795001,121.2893239,39.27242528,18.193303,20.25281306
2044,21,1,2038,14.57568007,234.7838233,49.85458932,251.3703571,35.21786933,31.15440163,307.1794555,118.5868196,38.39738625,17.78793799,19.79604304
2045,21,1,2038,14.16544049,227.7989252,48.44081424,243.9156646,34.23203372,30.28230617,299.6530011,115.6813307,37.45663258,17.35211973,19.30610263
2046,21,1,2038,14.43421972,228.8634243,46.96790759,245.2596735,37.80437557,33.44247106,291.5394609,112.5490714,36.44242459,16.88227224,18.77781697
2047,21,1,2038,13.97999924,221.3201909,45.47795888,237.1978013,36.61764976,32.39267771,283.3043745,109.3699222,35.41303871,16.4054031,18.24322613
2048,21,1,2038,15.0866978,231.6074553,43.96767407,248.6837604,44.12000927,39.02939559,274.7508664,106.0677563,34.34383928,15.91008117,17.68891168
2049,21,1,2038,14.57546571,223.4327311,42.46213736,239.9276291,42.62243801,37.7046165,266.1984225,102.7661651,33.27478581,15.4148452,17.13478837
2050,21,1,2038,14.06050645,215.2582271,40.94847265,231.1680025,41.11440136,36.37058445,257.4449845,99.38687576,32.18059923,14.9079546,16.56834979
2038,31,1,2038,16.22306546,285.5522986,91.38843796,304.209187,38.09541232,33.69992741,425.0332198,156.2832881,53.12911271,23.44238149,35.62689336
2039,31,1,2038,15.97076135,281.0136524,90.12437032,299.379455,37.57426333,33.23890623,420.0512988,154.4514853,52.50639197,23.1676112,35.20516118
2040,31,1,2038,15.6572074,275.4906256,88.70375593,293.4957235,36.9879523,32.72025251,414.3551059,152.3570579,51.79438984,22.8534351,34.7235028
2041,31,1,2038,15.24881759,268.3931015,86.99866732,285.9293402,36.28278969,32.0964501,407.2973383,149.7619776,50.91217862,22.46418231,34.12788582
2042,31,1,2038,18.23283093,309.4532996,85.02858533,330.3287545,53.20756472,47.06843959,398.9481576,146.6919615,49.86853027,22.00368409,33.4219808
2043,31,1,2038,17.72145271,300.6120029,82.84954357,320.900628,51.85447746,45.87146219,389.7767188,143.3195737,48.72207228,21.4978308,32.64882034
2044,31,1,2038,19.76312515,326.0039303,80.49708339,348.5555278,54.51777089,48.22748904,379.801337,139.651682,47.47515758,20.94764698,31.80827033
2045,31,1,2038,19.15556124,315.6730182,77.99647149,337.5288599,52.83481447,46.73869529,369.0109871,135.6841755,46.12638596,20.35252389,30.90000982
2046,31,1,2038,19.90077673,322.7678246,75.29625834,345.4320415,55.32822141,48.94441294,357.4024006,131.4156593,44.67528586,19.71224723,29.92056908
2047,31,1,2038,19.19540221,310.9829703,72.59674666,332.8410988,53.35614083,47.19984913,345.6206997,127.0836419,43.20259115,19.06244858,28.9295787
2048,31,1,2038,20.95674776,329.6561472,69.82458256,353.4401873,58.75321666,51.97419888,333.376146,122.5813944,41.6720178,18.38711299,27.90039065
2049,31,1,2038,20.13862105,316.40389,67.0617368,339.2566302,56.44068218,49.92850858,321.177249,118.0958844,40.14715835,17.71429009,26.87499276
2050,31,1,2038,19.30956658,302.978342,64.26237311,324.8871641,54.09743919,47.85564432,308.8076696,113.5475776,38.60095633,17.03205183,25.83529362
2038,21,2,2038,64.18273497,95.78449768,9.950351577,161.2926274,22.75920376,20.96893175,334.0786032,128.9589303,41.74004339,19.36658885,11.64171352
2039,21,2,2038,63.03316191,94.08803499,9.856459394,158.385875,22.39283188,20.60622315,330.1311669,127.4815588,41.23252056,19.11069113,11.49251121
2040,21,2,2038,61.8324114,92.26737189,9.756613498,155.3256922,21.99543915,20.24269343,325.8891275,125.8025647,40.73867381,18.84454944,11.35738705
2041,21,2,2038,60.47720103,90.29148982,9.570018624,151.9853919,21.60411256,19.83529501,320.7489896,123.8172281,40.10001394,18.58792079,11.18547049
2042,21,2,2038,68.57941533,102.3526646,9.3379852,172.3301693,25.55164889,23.5066823,314.8935546,121.5607437,39.32387287,18.25863028,10.97604517
2043,21,2,2038,66.79875577,99.7294087,9.15648741,167.9234387,24.95142819,22.98932375,308.4864211,119.121541,38.5771535,17.88785219,10.74797213
2044,21,2,2038,69.99171618,104.4895144,8.942177381,175.8322894,27.63945736,25.44112438,301.5609064,116.44295,37.65790193,17.43781838,10.53367886
2045,21,2,2038,67.94031027,101.3601211,8.696650007,170.6914115,26.87615621,24.68687436,294.2709291,113.5765557,36.80654516,17.05462658,10.23277595
2046,21,2,2038,69.64940673,104.0246762,8.47503843,175.0865894,29.63695257,27.29989652,286.2123206,110.4836828,35.77493495,16.60337074,9.938908704
2047,21,2,2038,67.43439469,100.6305455,8.268186254,169.4086918,28.69869623,26.42254546,278.115459,107.3767273,34.78671397,16.0838847,9.694208427
2048,21,2,2038,73.80336669,110.0938268,7.967994688,185.3994771,34.59670891,31.88670702,269.8071991,104.1583335,33.72774092,15.64142395,9.352452175
2049,21,2,2038,71.19346495,106.2246642,7.662577006,178.9474584,33.565592,30.74589111,261.3560049,100.9038727,32.72127478,15.13398785,9.096323223
2050,21,2,2038,68.61125199,102.3968331,7.453976341,172.4122062,32.36412518,29.76390088,252.7764721,97.54308109,31.60139272,14.68259991,8.788758151
2038,31,2,2038,1298.751765,1938.338049,39.3642559,3263.196985,25.06373309,23.05853708,441.8658233,176.513571,55.23324016,26.47688268,21.1188343
2039,31,2,2038,1281.24501,1912.209341,38.88283944,3219.207676,24.74037315,22.76106132,436.6866284,174.4445915,54.58585998,26.16659615,20.86936843
2040,31,2,2038,1261.519992,1882.771075,38.33497513,3169.648333,24.37442789,22.42440213,430.7651323,172.0790573,53.84561467,25.81173695,20.58435059
2041,31,2,2038,1237.732909,1847.268931,37.66191957,3109.879497,23.92949298,22.01505765,423.4278263,169.1479966,52.92846169,25.37205973,20.23174984
2042,31,2,2038,1219.064749,1819.407447,36.87052102,3062.976098,35.26121067,32.44024624,414.7478178,165.6806241,51.84345232,24.85196414,19.81373883
2043,31,2,2038,1188.35526,1773.575729,35.99962193,2985.81816,34.40494607,31.6524743,405.213109,161.8717928,50.65166108,24.28068973,19.35599941
2044,31,2,2038,1431.360228,2136.251521,35.05424539,3596.383878,34.64298087,31.871443,394.8425829,157.7290645,49.35531866,23.65922368,18.85826931
2045,31,2,2038,1388.119901,2071.716341,34.03622257,3487.737853,33.61258208,30.92351212,383.6250702,153.2479652,47.95314243,22.98708219,18.32034198
2046,31,2,2038,1344.307712,2006.328955,32.93993112,3377.657462,33.72067245,31.02290887,371.5566162,148.426936,46.44458823,22.26394892,17.74026109
