state,country,t,co2_gen_mmt,nuclear_MWh,coal_MWh,o-g-s_MWh,gas-cc_MWh,gas-ct_MWh,hydro_MWh,canada_MWh,geothermal_MWh,biomass_MWh,wind-ons_MWh,wind-ofs_MWh,csp_MWh,upv_MWh,distpv_MWh,battery_MWh,curtailment_MWh,nuclear_MW,coal_MW,o-g-s_MW,gas-cc_MW,gas-ct_MW,hydro_MW,geothermal_MW,biomass_MW,wind-ons_MW,wind-ofs_MW,csp_MW,upv_MW,distpv_MW,battery_MW,nuclear_gen_frac,canada_gen_frac,o-g-s_gen_frac,biomass_gen_frac,gas-ct_gen_frac,wind-ofs_gen_frac,upv_gen_frac,wind-ons_gen_frac,coal_gen_frac,geothermal_gen_frac,distpv_gen_frac,gas-cc_gen_frac,csp_gen_frac,hydro_gen_frac,water_consumption,water_withdrawal,generation_MWh
MN,usa,2046,0.013203309,8.22122496,11.57985323,0,2.813333768,0.374744548,0.982999817,17.4607653,0,2.510743076,32.32525536,0,0,0.746300033,7.393338747,-0.095109798,-0.478340408,1.04,1.77841,0.19098,2.063921556,3.138188659,0.188404,0,0.403292874,7.211750491,0,0,0.439155624,5.567200909,0.229741105,0.097398002,0.206860128,0,0.029745124,0.004439651,0,0.008841521,0.38296182,0.137188141,0,0.087589918,0.033329959,0,0.011645736,11.38500801,422.6707653,84.40855885
MO,usa,2046,0.039227477,0,38.38844572,0,3.5617219,1.027454258,1.209199481,0,0,0.07306073,2.982366836,0,0,1.287820121,5.148918289,-0.020184953,-0.032576094,0,5.35214,0.1117,1.90067703,4.420992094,0.5915,0,0.0145,0.685236301,0,0,0.646229767,3.717221818,0.691185468,0,0,0,0.001361068,0.019140716,0,0.02399114,0.055559298,0.715148471,0,0.095920556,0.066352256,0,0.022526496,11.00666905,1175.876919,53.67898734
MS,usa,2046,0.0099326,0,9.061405724,0,15.89350638,0,0,0,0,0.478731898,0,0,0,6.885832801,0.070731818,0.001497286,-0.010509045,0,1.626,0,6.9631,1.195311,0,0,0.0656,0,0,0,3.506278364,0.046862727,0.002283039,0,0,0,0.014780142,0,0,0.212589949,0,0.27975756,0,0.002183741,0.490688608,0,0,10.23122753,13.24157058,32.39020862
MT,usa,2046,0.013973126,0,12.39359644,0,0.002742464,0.014921704,11.0859905,-0.29401585,0,0,28.9654554,0,0,0.081982965,0.175871248,0.000756228,-0.143653304,0,1.674,0.002,0.000543755,0.357935266,2.94185,0,0,6.379193104,0,0,0.042896636,0.124019091,0.001644657,0,-0.005608149,0,0,0.000284621,0,0.001563768,0.552495982,0.236399261,0,0.003354622,5.23E-05,0,0.211457584,8.096553761,11.74878265,52.42654487
NC,usa,2046,0.049188886,40.42199992,42.47962272,0,22.68082828,1.153011492,4.654565338,0,0,2.455764074,1.150215886,0,0,3.69638153,11.60656668,0.016338579,-0.152303876,5.113456951,5.732,0.08,4.325572255,7.925069595,1.884494,0,0.365295,0.301302,0,0,1.981327545,8.334242727,0.163724666,0.310225049,0,0,0.018847151,0.00884897,0,0.028368466,0.008827514,0.326016601,0,0.089076437,0.174067613,0,0.0357222,38.10102169,2344.266009,130.2989559
ND,usa,2046,0.00651816,0,5.949091541,0,0,0.147451968,1.997677137,2.772234695,0,0,29.47114072,0,0,0.076086932,0.760279954,0.052796442,-0.302383597,0,1.48291,0.0092,0,2.545663242,0.55712,0,0,6.510016043,0,0,0.042471,0.557454545,0.126005071,0,0.0673298,0,0,0.003581194,0,0.001847938,0.715771294,0.144486737,0,0.018465066,0,0,0.048517971,3.794858614,26.63917427,41.17396294
NE,usa,2046,0.017581697,0,17.2759403,0,0.177704427,0.114730335,1.079838964,0,0,0.047629019,17.31382593,0,0,0.165840327,1.014242467,-0.005459345,-0.647742603,0,2.9781,0.01815,0.320636693,0.873225742,0.2836,0,0.015203342,3.89702133,0,0,0.085165364,0.706597273,0.051383644,0,0,0,0.001280703,0.003084999,0,0.004459302,0.465553684,0.464534972,0,0.027272096,0.004778317,0,0.029035928,5.982081606,374.3495728,37.18975177
NH,usa,2046,0.001920129,9.851430629,0,0,4.709012027,0.08915256,1.509168509,0,0,0.815514675,1.030895362,0,0,0.25952051,0.725886665,0,-0.024171519,1.246224,0,0,1.184244,10.27574057,0.521906,0,0.210366,0.243155237,0,0,0.168412829,0.592861818,0,0.518753516,0,0,0.042943114,0.004694567,0,0.013665749,0.054284562,0,0,0.03822351,0.247965665,0,0.079469318,3.963412865,444.7342433,18.99058094
NJ,usa,2046,0.020295193,0.017391053,3.43127448,0,40.56126883,1.303450693,0.022901998,0,0,0.638753288,0.023652,0,0,10.83993736,10.03420732,-0.012354184,0,0.0022,0.463,0.3937,7.5639,3.812203788,0.0039,0,0.1281,0.007062787,0,0,6.705153512,7.754405455,0.4,0.000260062,0,0,0.00955176,0.019491482,0,0.162097764,0.000353686,0.051310437,0,0.150049075,0.606543264,0,0.000342471,10.17033235,77.75170265,66.87283703
NM,usa,2046,0.010101182,0,8.084665108,0,2.747943837,0,0.209693528,0,0,0.036665108,9.152002412,0,0.002161061,1.401944568,2.683675331,0.066343245,-0.185578998,0,1.094001,0.048,1.435951,0.9463,0.0829,0,0.004582713,2.006425228,0,0,0.555343727,1.501702727,0.093615034,0,0,0,0.001507689,0,0,0.057648708,0.376335217,0.332445738,0,0.11035416,0.112996915,8.89E-05,0.00862271,5.870570083,8.524935034,24.31875095
NV,usa,2046,0.01243214,0,1.618553664,0,28.22848931,0,2.179471363,0,3.904928051,0.01464672,0.761732629,0,0.147767455,5.596353328,0.852698808,-1.83E-07,-0.563842902,0,0.2184,0.0065,7.099955152,1.0956,0.831299,0.5244275,0.0032,0.1803,0,0.064,2.344182535,0.497284545,2.19E-07,0,0,0,0.000338225,0,0,0.129232183,0.017590092,0.037375986,0.09017343,0.019690702,0.651858287,0.003412278,0.050328817,5.549406898,16.40425485,43.30464133
NY,usa,2046,0.037020009,9.131881002,4.875499997,0,85.30099285,0.874347783,28.74931906,1.438442353,0,2.498131882,22.18456186,0,0,12.71220144,4.695260493,-0.012108061,-0.016677558,1.155199656,0.6856,0.016755,15.48027505,6.465194313,4.859866,0,0.458786,5.693305315,0,0,7.808926635,3.582448182,1.4066,0.052950523,0.008340699,0,0.014485229,0.00506984,0,0.073710741,0.128635508,0.028270219,0,0.027225114,0.49461137,0,0.166700757,24.45847888,260.1308803,172.4606387
OH,usa,2046,0.072399611,9.80222976,52.59508866,0,48.67244289,5.424347888,0.523396339,0,0,0.368891519,12.47329176,0,0,16.82142859,6.636089173,0.003563197,-0.065447187,1.24,7.1395,0.1754,7.943042394,13.73004863,0.1132,0,0.10216,2.984426275,0,0,10.15720668,5.030341818,0.01373758,0.06393431,0,0,0.002406067,0.035379903,0,0.109716508,0.081356112,0.343047528,0,0.043283395,0.317462364,0,0.003413813,51.13202131,206.4799243,153.3172066
OK,usa,2046,0.019657938,0,14.27222551,0,9.402470005,0.230646932,2.254843329,0,0,0.01281588,31.53844407,0,0,6.976307654,0.861910597,0.159276034,-1.026793066,0,2.64509,0.0081,6.736,1.712328302,0.8552,0,0.0028,7.158955371,0,0,3.274194337,0.543667273,0.555332325,0,0,0,0.000195514,0.003518659,0,0.106427817,0.48113815,0.217731482,0,0.01314897,0.1434404,0,0.034399007,11.1348182,64.27926387,65.54966398
OR,usa,2046,0.016643234,0,0,0,45.11050383,0.006679221,30.14212925,0,1.155648426,0.647437039,16.04768098,0,0,3.27016865,1.506806205,0.036210313,-0.091485373,0,0,0.0028,7.047911802,0.465079177,7.126462,0.1552023,0.105045,3.866677338,0,0,1.634754455,1.144391818,0.096680527,0,0,0,0.006614123,6.82E-05,0,0.033407571,0.163940791,0,0.011805937,0.015393315,0.460842391,0,0.307927638,9.688472661,29.55501053,97.8870536
PA,usa,2046,0.087477133,47.46065108,45.35062862,0,103.1227332,7.166545953,2.705618081,0,0,1.907918364,5.316195722,0,0,0.247406488,10.13646145,-0.004501196,-0.012080043,6.003859202,6.1194,0.01,15.84745315,10.59533121,0.84187,0,0.42004,1.25964,0,0,0.152200571,7.644244545,1.493412779,0.212433497,0,0,0.008539827,0.032077403,0,0.001107389,0.02379525,0.202989053,0,0.045370721,0.461576534,0,0.012110325,74.15516318,1031.455048,223.414159
RI,usa,2046,0.000810472,0,0,0,1.931158455,0,0.013151006,0,0,0.122977239,0.014013027,0,0,1.246199613,0.442865586,-0.000732195,-0.014780816,0,0,0,1.201535205,0,0.003782,0,0.025844,0.003847646,0,0,0.74143023,0.325616364,0.002701277,0,0,0,0.0326168,0,0,0.330524933,0.003716624,0,0,0.117459608,0.512194043,0,0.003487993,0.253315261,8.84861656,3.770364926
SC,usa,2046,0.031215939,55.68457006,24.6409326,0,11.71810307,2.897734032,2.070830237,0,0,1.433704699,0.057886938,0,0,32.57733658,3.19619212,-0.511631332,0,7.0442,3.37966,0.094,3.045701,16.82809577,1.33624,0,0.1965,0.0156,0,0,16.49191476,2.208811818,2.716,0.414698345,0,0,0.010677194,0.021580224,0,0.242612407,0.0004311,0.183507818,0,0.023802924,0.087267944,0,0.015422044,35.02479278,2066.848709,134.2772903
SD,usa,2046,0.001694583,0,1.433602168,0,0.510517067,0.006870507,4.566176625,0,0,3.41E-05,15.53961077,0,0,1.137853854,0.409572055,-0.053774949,-0.108677112,0,0.38464,0.0095,0.293345048,4.974381329,1.721848,0,4.65E-06,3.363535265,0,0,0.596795217,0.277280909,0.062129292,0,0,0,1.45E-06,0.000291071,0,0.048205491,0.658339884,0.06073495,0,0.017351633,0.021628196,0,0.193447328,1.094545881,1.575968321,23.60423719
TN,usa,2046,0.030893488,35.75205204,14.01042622,0,42.90450716,2.83850491,8.85174111,0,0,0.058113945,0.415317572,0,0,3.909595592,1.46387598,-0.166685377,0,4.5227,2.47,0.0396,6.09605109,6.395075416,2.685818,0,0.0166,0.10686,0,0,2.128930703,1.030799091,1.6163,0.324416613,0,0,0.00052733,0.025756791,0,0.035475943,0.003768621,0.127131584,0,0.013283313,0.389318489,0,0.080321316,35.09718195,691.7045121,110.2041345
TX,usa,2046,0.189093872,39.37492454,100.4792393,0,233.8719058,1.924593323,0.88543253,0,0,1.506415222,147.2217153,0,0,44.64354071,11.01270748,0.277237064,-1.671441163,4.981,15.518009,1.034373,64.72232134,42.03497862,0.6851,0,0.2208,32.77677016,0,0,21.21060833,7.432730909,0.331166174,0.067780232,0,0,0.002593152,0.003313007,0,0.07684966,0.253428347,0.172965567,0,0.018957341,0.402588506,0,0.001524189,130.1125404,896.6172958,580.9204742
UT,usa,2046,0.037706807,0,33.89048794,0,8.431158051,0.011166554,0.753395471,0,0.944255762,0.090479149,0.548228143,0,0.003606437,5.332865741,2.181050765,0.001766071,-0.074298451,0,4.579001,0.014606,2.131,0.567800369,0.267537,0.1268125,0.01794,0.12912,0,0,2.169994419,1.466859091,0.024160023,0,0,0,0.001733759,0.000213973,0,0.102188227,0.010505133,0.649408601,0.018093803,0.041793235,0.161557619,6.91E-05,0.014436543,24.85000439,35.98808763,52.18669401
VA,usa,2046,0.028240327,28.20512322,12.79724573,0,39.54912283,1.989533006,1.24992888,0,0,2.562303225,1.437905225,0,0,16.43785176,0.839016432,-0.092223684,-0.003496603,3.567999695,1.7268,0.135639,7.939207634,6.658446012,0.861465,0,0.43303958,0.34074,0,0,8.791385954,0.577076364,3.241047311,0.268446293,0,0,0.024387087,0.018935665,0,0.156449604,0.013685469,0.121799616,0,0.007985459,0.376414431,0,0.011896377,22.25953995,1318.468732,105.0680303
VT,usa,2046,0.001587219,0,0,0,4.291215597,0,1.519876221,25.115,0,0.631633565,2.82329736,0,0,2.112740221,0.256282385,0.015755239,-0.013324321,0,0,0.007216,0.663804362,0.001705,0.318977392,0,0.088380954,0.693,0,0,1.415478095,0.20757,0.045267712,0,0.683400517,0,0.017187287,0,0,0.057489459,0.076824323,0,0,0.006973662,0.116767627,0,0.041357125,1.222817314,1.637976961,36.75004535
WA,usa,2046,0.00549852,0,0,0,13.89797194,0,90.67586651,-0.03998415,0,1.069085292,10.61014609,0,0,0.043718568,0.263175321,-0.001269742,-0.019241341,0,0,0.05221,3.41548125,0.2268,22.9859879,0,0.1696,2.575840586,0,0,0.023675459,0.197573636,0.271488811,0,-0.000343153,0,0.009175124,0,0,0.000375202,0.091058599,0,0,0.002258628,0.119275441,0,0.778200158,2.722061965,3.509215929,116.5199796
WI,usa,2046,0.042843094,0,38.09849446,0,10.19750291,0.760392316,2.115213301,0,0,0.31689026,6.143496868,0,0,1.857843014,3.388871302,0.003023033,-0.050183913,0,5.376771,0.121,3.576991217,3.786574619,0.3861243,0,0.074914,1.47956,0,0,1.182141026,2.509515455,0.009185786,0,0,0,0.005039707,0.012093002,0,0.029546458,0.097703935,0.605904571,0,0.053895374,0.16217737,0,0.033639581,21.63923511,347.013955,62.87870443
WV,usa,2046,0.055938071,0,57.847714,0,0,0.289392174,2.039580691,0,0,0.01464672,3.023256518,0,0,1.27897956,0.192478496,-0.000114468,-0.004172239,0,7.94869,0,0,1.192666489,0.246912,0,0.0032,0.71658,0,0,0.785454545,0.141813636,0.000373978,0,0,0,0.000226428,0.004473796,0,0.019772108,0.046737382,0.894284249,0,0.00297558,0,0,0.031530457,38.23687145,89.82297029,64.68604816
WY,usa,2046,0.02010002,0,17.48051786,0,0.468292539,0.009087734,0.891768119,0,0,0,38.57452719,0,0,0.690427156,0.200363532,0.006784202,-0.378150527,0,2.462,0,0.140384832,0.152555037,0.3079,0,0,8.397657637,0,0,0.299754,0.128056364,0.007904813,0,0,0,0,0.000155839,0,0.011839618,0.661485684,0.299760312,0,0.003435884,0.008030398,0,0.015292264,10.10030291,14.40645668,58.31498413
AL,usa,2048,0.049687938,40.05001359,18.9221158,0,79.72634585,0.843861866,8.545373854,0,0,1.737749842,1.515924061,0,0,7.105401874,0.125786743,0.013894089,-0.091241752,5.0664,2.7276,0.0266,15.8775318,13.24102621,3.153172,0,0.29974,0.40248,0,0,3.738875455,0.084203636,0.021114371,0.25256583,0,0,0.010958704,0.005321613,0,0.044808517,0.009559812,0.119327797,0,0.000793244,0.502775127,0,0.053889356,46.46144832,1244.858828,158.5725735
AR,usa,2048,0.018731038,14.38398167,12.36184955,0,17.57429904,0.00020176,2.957050042,0,0,0.069741514,0.262556996,0,0,5.395960475,0.563432305,-0.000406732,-0.004528279,1.8196,1.807,0.0049,6.737461776,0.707,1.3821,0,0.0128,0.060326164,0,0,2.810728818,0.381874545,0.02830226,0.268512796,0,0,0.001301899,3.77E-06,0,0.100729024,0.004901279,0.23076467,0,0.010517865,0.328068005,0,0.055200694,19.40024215,61.15909778,53.56907334
AZ,usa,2048,0.040481314,31.12207949,33.55090734,0,15.09249677,0.475921711,8.352068862,0,0,0.237006092,0.301271979,0,0.019921281,13.78296182,9.357340537,-0.113797507,-0.743915843,3.937,4.617,0.033,9.1599,10.99217557,2.589576,0,0.03844,0.07410672,0,0.0015,5.716829692,5.423275455,0.28979877,0.277153191,0,0,0.002110624,0.004238252,0,0.122742179,0.002682934,0.298782768,0,0.083330447,0.134404054,0.000177406,0.074378145,45.90241221,69.44499541,112.2919759
CA,usa,2048,0.01485055,0,0,0,37.4977263,0.156616464,34.60007186,0,43.93837664,5.530560757,49.2278679,0,3.430171265,89.59864959,25.23314668,-4.160012432,-3.18680643,0,0,0.06839,19.9963986,18.93601352,11.1637107,5.91570667,0.887674,13.08846,0,0.41764,38.57385876,15.56831455,6.348388976,0,0,0,0.019122782,0.000541526,0,0.309801397,0.170213082,0,0.151923835,0.087247566,0.129654276,0.011860356,0.11963518,11.5946964,109.5520469,289.2131874
CO,usa,2048,0.027794775,0,24.76929818,0,5.547330291,0.008399577,1.685942021,0,0,0.051475512,15.3317011,0,0.074601038,6.896605927,3.635246124,-0.218621156,-0.051578794,0,3.362,0.0506,3.10724,2.6445,0.672325,0,0.0082,3.41882,0,0.001,2.988248131,2.163825455,0.610180115,0,0,0,0.0008875,0.000144819,0,0.118905769,0.264336941,0.427052449,0,0.062676009,0.095642637,0.001286211,0.029067665,16.58507373,47.10720127,58.00059976
CT,usa,2048,0.005572395,0,0,0,13.8736666,0.043824678,0.513636314,0,0,0.912770248,0.011239157,0,0,2.78969533,2.414914859,-0.008433786,-0.011328524,0,0,0.049005,2.329438,1.129502,0.133474,0,0.214331,0.00282,0,0,1.617873298,1.989894545,0.0294,0,0,0,0.044395986,0.002131577,0,0.135687239,0.000546658,0,0,0.117458393,0.674797529,0,0.024982618,2.325067259,2.909497314,20.55974718
DE,usa,2048,0.004082293,0,3.0384936,0,3.394947848,0.01008412,0,0,0,0.0366168,0.005338201,0,0,2.938799858,0.154319316,-8.19E-05,-0.025673884,0,0.41,0.0337,0.9362,0.2599,0,0,0.010102,0.001552694,0,0,1.565048836,0.106391818,0.000306316,0,0,0,0.003822772,0.001052776,0,0.306808922,0.000557305,0.317216888,0,0.016110843,0.354430495,0,0,2.783611984,3.919600341,9.578599743
FL,usa,2048,0.107691548,28.23675344,48.13814472,0,152.1613905,3.873056566,0.214679215,0,0,3.746675687,0.016546513,0,0,36.06257074,19.24811734,0.04992176,-0.607680748,3.572000975,6.505,0.664955,34.96183253,25.8199833,0.05798,0,0.68272,0.00438,0,0,17.98234254,12.56901273,0.079837158,0.096801349,0,0,0.012844368,0.013277628,0,0.123629846,5.67E-05,0.165027376,0,0.065986471,0.521640274,0,0.000735964,69.58463938,1676.437499,291.6979347
GA,usa,2048,0.064699634,35.58841805,49.93440539,0,37.20999337,0.816896985,3.435474509,0,0,2.163373449,1.538138818,0,0,29.13813312,2.22125401,-0.167125422,0,4.502,6.917,0,7.954,9.766436434,2.30898,0,0.302566,0.40422,0,0,14.69982391,1.549862727,1.861502,0.219619113,0,0,0.013350359,0.00504114,0,0.179813864,0.009491984,0.308149404,0,0.013707545,0.22962599,0,0.021200601,66.99209973,100.6674592,162.0460877
IA,usa,2048,0.033413131,0,31.68481391,0,3.584591715,0.421607027,1.192067199,0,0,0.080599358,208.9961012,0,0,0.002657622,5.438060001,0.19859466,-4.721214448,0,4.860702,0.18627,1.6761,2.222189283,0.1949385,0,0.017,46.93537588,0,0,0.001482364,3.978440909,0.441193542,0,0,0,0.000320601,0.001677033,0,1.06E-05,0.831327316,0.126033219,0,0.021631063,0.014258491,0,0.004741706,14.69438572,522.0815375,251.4004981
ID,usa,2048,0.005266364,0,0,0,14.5275063,0.143203957,10.59018394,0,0.089352936,0.169369978,3.675042814,0,0,6.256838577,0.068651986,0.003921978,-0.27819093,0,0,0,2.327276312,18.03275758,2.871055,0.012,0.02534154,0.87054,0,0,3.025723764,0.045769091,0.008838031,0,0,0,0.004768279,0.004031626,0,0.176148988,0.103463605,0,0.002515556,0.001932762,0.408993377,0,0.298145807,3.066940295,3.839137996,35.52015049
IL,usa,2048,0.036098722,0,30.19486013,0,8.836339662,1.703541349,0.13778811,0,0,0.541287846,54.74352659,0,0,4.572881198,1.29083112,0.040441753,-0.152608034,0,4.20609,0.263929,3.5518,11.85781855,0.0329,0,0.12306,12.71021567,0,0,2.676381923,0.959919091,0.048082959,0,0,0,0.005305648,0.016697939,0,0.044822916,0.536590472,0.295966944,0,0.012652595,0.086612901,0,0.001350585,17.3491582,229.7486516,102.021056
IN,usa,2048,0.081717433,0,73.18636565,0,16.07933609,4.728624348,0.468146569,0,0,0.370821818,68.21488408,0,0,11.19828963,0.68362943,0.151984947,-0.454898743,0,10.0712,0.3894,3.756357863,10.71095443,0.089721,0,0.078712,16.12035763,0,0,6.285873557,0.504378182,0.199421652,0,0,0,0.002119829,0.027031508,0,0.064015797,0.389955102,0.41837492,0,0.003908015,0.091918637,0,0.002676192,46.68710117,494.8891455,174.9300976
KS,usa,2048,0.007903431,0,6.342825032,0,0.771055981,0.777625222,0.034380079,0,0,0.0411939,42.46191923,0,0,3.497571627,2.016376,0.235809682,-1.479612898,0,1.33038,0.2048,0.243,3.391739718,0.00739,0,0.009,9.493461492,0,0,1.64138609,1.39674,0.357889098,0,0,0,0.000736356,0.013900326,0,0.062520332,0.759021851,0.113380245,0,0.036043435,0.013782899,0,0.000614556,4.426610699,13.83522079,55.94294707
KY,usa,2048,0.063086362,0,54.11300567,0,14.53814833,6.701758706,3.910625012,0,0,0.09886536,0.456146873,0,0,13.27614518,0.157984187,-0.001982527,-0.045482503,0,7.303,0,2.455542238,35.63635848,1.100028,0,0.0216,0.11976,0,0,7.491008192,0.115462727,0.013312322,0,0,0,0.001060188,0.071866661,0,0.142367439,0.004891515,0.580283656,0,0.001694152,0.155900597,0,0.041935793,38.21222873,54.17368152,93.25267931
LA,usa,2048,0.053279194,0,5.123196648,0,131.6571084,0.624614588,1.048636238,0,0,1.063689171,0.001765748,0,0,7.185432173,0.735408539,0.000176565,-0.004774451,0,0.6913,0.183562,21.54178601,3.361486964,0.2112,0,0.14441,0.00042,0,0,3.588692328,0.510389091,0.000389856,0,0,0,0.007214394,0.004236403,0,0.048734668,1.20E-05,0.034747706,0,0.004987855,0.8929547,0,0.007112299,29.80549915,197.502615,147.4398515
MA,usa,2048,0.004020831,0,0,0,9.850068266,0.008015614,1.191705293,0,0,1.176308415,0.804155171,0,0,7.797193458,5.668893029,-0.038253282,0,0,0,0,4.654664,0.206588,0.2802044,0,0.246881,0.2049,0,0,4.556804546,4.443467273,1.6641,0,0,0,0.04439513,0.000302518,0,0.294274367,0.030349671,0,0,0.213950047,0.371752044,0,0.044976224,1.480358692,1.861280094,26.49633925
MD,usa,2048,0.014516257,0,9.58265912,0,10.7480704,0.758614885,2.005835671,0,0,0.575098884,0.622335386,0,0,2.689082269,7.501655643,-0.000349933,-0.062037821,0,1.453,0.0226,2.78,1.854457955,0.6438,0,0.128647,0.14934,0,0,1.375293364,5.569797273,0.00134897,0,0,0,0.016677581,0.021999453,0,0.077982043,0.018047415,0.27789233,0,0.217544269,0.311688676,0,0.058168233,8.523952259,11.83243416,34.48335225
ME,usa,2048,0.00136766,0,0,0,3.463522937,0,4.262836061,-0.157,0,3.301409783,4.517754322,0,0,0.317121062,0.142203292,-0.001415223,-0.001484192,0,0,0,1.25,0.112896,0.677031,0,0.455107,1.0550198,0,0,0.186004343,0.116240909,0.004397183,0,-0.009906708,0,0.208319129,0,0,0.020010356,0.285070533,0,0,0.008973035,0.218548478,0,0.268985178,2.331614267,19.66371495,15.84784746
MI,usa,2048,0.034888293,17.03614385,21.62356232,0,28.61775272,3.402586547,1.631237685,1.342807885,0,1.900172736,24.56251195,0,0,13.7955909,0.266985764,-0.149839287,-0.022023705,2.155103369,2.933002,0.12606,5.889190343,7.727261668,0.2974646,0,0.361924,5.835840255,0,0,8.164693555,0.203870909,1.877151055,0.149205119,0.011760514,0,0.016642,0.029800367,0,0.120823867,0.215122187,0.189382422,0,0.002338302,0.250638597,0,0.014286626,16.48094695,1552.486159,114.1793524
MN,usa,2048,0.011201469,8.22122496,9.490261352,0,3.053647376,0.402438477,0.982999817,17.37319881,0,2.478498563,34.68316012,0,0,0.668479216,7.713059635,-0.145821652,-0.615613638,1.04,1.41533,0.18618,2.063921556,3.183287143,0.188404,0,0.403292874,7.742165894,0,0,0.38416345,5.868124545,0.309792507,0.096644151,0.204229669,0,0.029135852,0.004730843,0,0.00785827,0.407715954,0.111562238,0,0.090670442,0.035896981,0,0.0115556,9.962723813,422.5685838,85.06696833
MO,usa,2048,0.031108765,0,29.79136626,0,3.743688703,1.421780569,1.209199481,0,0,0.07306073,4.257486005,0,0,3.25781063,5.0619299,-0.140752573,-0.132268304,0,4.16235,0.1037,1.90067703,5.059030178,0.5915,0,0.0145,1.000896301,0,0,1.62930754,3.717221818,0.693787268,0,0,0,0.001496646,0.029125106,0,0.066736093,0.087214395,0.610274696,0,0.103693389,0.076689282,0,0.024770393,8.893463031,863.5401253,48.81632228
MS,usa,2048,0.011318523,0,9.222695445,0,19.28334731,0,0,0,0,0.478731898,0.000455204,0,0,8.969407752,0.096020618,0.002035634,-0.013148494,0,1.626,0,6.9631,1.195311,0,0,0.0656,0.00012,0,0,4.556116636,0.063640909,0.003447225,0,0,0,0.012581435,0,0,0.235722801,1.20E-05,0.242379393,0,0.002523494,0.506780913,0,0,11.10086262,14.33600805,38.05065822
MT,usa,2048,0.013971153,0,12.39308719,0,0.002478641,0.012545938,11.0859905,-0.29401585,0,0,34.46308989,0,0,0.080788325,0.193873883,-0.000773587,-0.336043122,0,1.674,0.002,0.000543755,0.360678757,2.94185,0,0,7.620287956,0,0,0.042896636,0.13807,0.005966962,0,-0.005074678,0,0,0.000216541,0,0.001394397,0.594828712,0.213903168,0,0.003346239,4.28E-05,0,0.191342839,8.096167375,11.74822113,57.93783852
NC,usa,2048,0.041567483,33.08613765,33.19833124,0,24.43167911,2.187477033,4.654565338,0,0,2.455732871,2.306022851,0,0,5.615140113,12.07758687,-0.027410077,-0.186091044,4.185456951,4.489,0.08,4.325572255,8.382031342,1.884494,0,0.365295,0.608202,0,0,2.906715738,8.716862727,0.185030614,0.275688699,0,0,0.02046228,0.01822705,0,0.046787893,0.019214828,0.276623546,0,0.100635929,0.203575826,0,0.038783949,27.92175865,2266.437513,120.0126731
