state,t,battery_2_MW,battery_4_MW,battery_6_MW,battery_8_MW,battery_10_MW,bio_MW,bio-ccs_MW,coal_ccs_MW,coal_MW,csp_MW,dac_MW,distpv_MW,gas_cc_ccs_MW,gas_cc_MW,gas_ct_MW,geo_MW,hydro_MW,nuclear_MW,nuclear_smr_MW,o-g-s_MW,pumped-hydro_MW,pvb_MW,re_ct_MW,upv_MW,wind_offshore_MW,wind_onshore_MW,battery_2_MWh,battery_4_MWh,battery_6_MWh,battery_8_MWh,battery_10_MWh,biomass_MWh,biomass-ccs_MWh,canada_MWh,coal_ccs_MWh,coal_MWh,csp_MWh,distpv_MWh,gas_cc_ccs_MWh,gas_cc_MWh,gas_ct_MWh,geothermal_MWh,hydro_MWh,nuclear_MWh,nuclear_smr_MWh,o-g-s_MWh,phs_MWh,battery_pv_MWh,biomass_re_ct_MWh,upv_MWh,wind_offshore_MWh,wind_onshore_MWh,generation,co2_c_mt,co2e_c_mt,ch4_c_mt,n2o_c_mt,so2_c_mt,nox_c_mt,co2_p_mt,co2e_p_mt,ch4_p_mt,n2o_p_mt,dac_co2_capture_mt,co2_c_kg_per_mwh,co2e_c_kg_per_mwh,ch4_c_g_per_mwh,n2o_c_g_per_mwh,so2_c_g_per_mwh,nox_c_g_per_mwh,co2_p_kg_per_mwh,co2e_p_kg_per_mwh,ch4_p_g_per_mwh,n2o_p_g_per_mwh
NH,2022,0,0,0,0,0,233.1,0,0,486,0,0,146.7,0,1238.5,0,0,506.5,1247.8,0,482.3,0,0,0,112.4,0,211.9,0,0,0,0,0,386981,0,0,0,390949,0,199272,0,766126,0,0,1428061,9976364,0,0,0,0,0,58838,0,695744,13902336,793314.1,797439.9,60.4,8.5,488.1,590.8,154360.5,242817.6,2945.9,2.5,0,57.06,57.36,4.35,0.61,35.11,42.5,11.1,17.47,211.9,0.18
NH,2024,0,0,0,0,0,233.1,0,0,438.5,0,0,199.2,0,1238.5,0,0,506.5,1247.8,0,245.4,0,0,0,132.4,0,223.7,0,0,0,0,0,217023,0,0,0,230476,0,270510,0,875438,0,0,1428061,9976364,0,0,0,0,0,243652,0,769461,14010986,636196.2,638749.6,38,5.2,286.4,354.6,147834,229959.8,2734.4,2.3,0,45.41,45.59,2.71,0.37,20.44,25.31,10.55,16.41,195.16,0.17
NH,2026,0,0,0,0,0,233.1,0,0,438.5,0,0,259.4,0,1238.5,0,0,506.5,1247.8,0,245.4,0,0,0,132.4,0,256.6,0,0,0,0,0,130614,0,0,0,230476,0,351160,0,1219404,0,0,1428061,9976364,0,0,0,0,0,241987,0,898906,14476973,781097.2,783805.1,40.7,5.5,245.2,368,162110.1,266754.6,3489.6,2.4,0,53.95,54.14,2.81,0.38,16.94,25.42,11.2,18.43,241.04,0.17
NH,2028,0,0.6,0,0,0,233.1,0,0,438.5,0,0,330,0,1238.5,0,0,506.5,1247.8,0,245.4,0,0,0,132.4,0,300.9,0,409,0,0,0,106448,0,0,0,230476,0,448176,0,598502,0,0,1428061,9976364,0,0,0,0,0,244117,0,1102847,14135400,521124.7,523552.8,35.8,5,231.2,343.6,130603,194682.7,2129.4,2.3,0,36.87,37.04,2.53,0.35,16.35,24.31,9.24,13.77,150.65,0.16
NH,2030,0,6.4,0,0,0,190,0,0,438.5,0,0,422.8,0,1238.5,0,0,506.5,1247.8,0,163.3,0,0,0,132.4,0,330.7,0,3825,0,0,0,109762,0,0,0,230476,0,574233,0,239401,0,0,1428061,9976364,0,0,0,0,0,240726,0,1230456,14033304,370050.9,372316.3,32.9,4.7,231.5,329.4,112864.3,153385.6,1339.5,2.2,0,26.37,26.53,2.35,0.34,16.5,23.47,8.04,10.93,95.45,0.16
NH,2032,0,6.4,0,0,0,122.9,0,0,438.5,0,0,495.2,0,1238.5,554.9,0,506.5,1247.8,0,163.3,0,0,0,132.4,0,354.5,0,7759,0,0,0,130284,0,0,0,230476,0,672511,0,0,609630,0,1428061,9976364,0,0,0,0,0,237368,0,1328134,14620587,631071.8,633619.8,37.9,5.2,243.9,354.2,144372,225619.4,2705.1,2.3,0,43.16,43.34,2.59,0.36,16.68,24.22,9.87,15.43,185.02,0.16
NH,2034,0,7.6,0,0,0,105.9,0,0,438.5,0,0,544.7,0,1238.5,905.9,0,506.5,1247.8,0,163.3,0,0,0,132.4,0,354.5,0,8893,0,0,0,98907,0,0,0,230476,0,739799,0,0,433591,0,1428061,9976364,0,0,0,0,0,234057,0,1321395,14471542,526680.6,529116.2,35.9,5,227.6,344.4,130995.4,195919.7,2157.8,2.3,0,36.39,36.56,2.48,0.35,15.73,23.8,9.05,13.54,149.1,0.16
NH,2036,0,8.4,0,0,0,105.9,0,0,330.5,0,0,556.5,0,1238.5,1460,0,506.5,1247.8,0,163.3,0,0,0,132.4,0,368.9,0,10260,0,0,0,101897,0,0,0,173711,0,755849,0,0,807908,0,1428061,9976364,0,0,0,0,0,230776,0,1370284,14855110,681236.7,683371.5,32.3,4.3,191.5,285.2,155247.1,250411.4,3172,2.3,0,45.86,46,2.18,0.29,12.89,19.2,10.45,16.86,213.53,0.16
NH,2038,0,8.4,1.5,0,0,105.9,0,0,330.5,0,0,569.4,0,1238.5,1735.4,0,506.5,1247.8,0,163.3,0,0,0,132.4,0,370.3,0,9783,2175,0,0,101068,0,0,0,173711,0,773258,0,0,0,0,1428061,9976364,0,0,0,0,0,227562,0,1372224,14064207,202147.3,203766.3,23.3,3.4,187,240.1,98606.2,119032.9,665.9,2.1,0,14.37,14.49,1.66,0.24,13.29,17.07,7.01,8.46,47.35,0.15
NH,2040,0,8.4,2.7,0,0,105.9,0,0,330.5,0,0,583.7,0,1238.5,1947.5,0,506.5,1247.8,0,163.3,0,0,0,132.4,0,370.3,0,11149,2477,0,0,96108,0,0,0,173711,0,792765,0,0,0,0,1428061,9976364,0,0,0,0,0,224383,0,1376392,14081411,202147.3,203766.3,23.3,3.4,184.5,240.1,98441.7,118862.3,665.7,2.1,0,14.36,14.47,1.65,0.24,13.1,17.05,6.99,8.44,47.27,0.15
NH,2042,0,9.8,2.7,0,0,105.9,0,0,330.5,0,0,600.5,0,1238.5,2219.8,0,506.5,1247.8,0,163.3,0,0,0,132.4,0,223.3,0,13958,898,0,0,94135,0,0,0,173711,0,815606,0,0,0,0,1428061,9976364,0,0,0,0,0,221250,0,889513,13613497,202147.3,203766.3,23.3,3.4,183.6,240.1,98376.2,118794.4,665.6,2.1,0,14.85,14.97,1.71,0.25,13.48,17.64,7.23,8.73,48.89,0.16
NH,2044,0,9.5,2.7,0,0,105.9,0,0,0,0,0,622.2,0,1238.5,3990.2,0,506.5,0,0,163.3,0,0,0,137.6,0,370.3,0,13127,4780,0,0,94135,0,0,0,0,0,844990,0,0,0,0,1428061,0,0,0,0,0,0,229422,0,1462724,4077240,0,0,0,0,64.9,0,4396.7,4559.1,5.3,0,0,0,0,0,0,15.93,0,1.08,1.12,1.29,0
NH,2046,0,4.5,2.7,0,0,105.9,0,0,0,0,0,630.7,0,1238.5,3990.2,0,506.5,0,0,163.3,0,0,0,137.6,0,384.1,0,4506,5610,0,0,89546,0,0,0,0,0,856596,0,0,0,0,1428061,0,0,0,0,0,0,226233,0,1564505,4175057,0,0,0,0,62.7,0,4244.5,4401.3,5.1,0,0,0,0,0,0,15.01,0,1.02,1.05,1.22,0
NH,2048,0,4.4,4.5,0,0,105.9,0,0,0,0,0,646.6,0,1238.5,3990.2,0,506.5,0,0,163.3,0,0,0,138.9,0,478.9,0,4431,8644,0,0,89546,0,0,0,0,0,878202,0,0,0,0,1428061,0,0,0,0,0,0,226006,0,1940927,4575817,0,0,0,0,62.7,0,4244.5,4401.3,5.1,0,0,0,0,0,0,13.7,0,0.93,0.96,1.11,0
NH,2050,0,4.5,5.3,0,0,105.9,0,0,0,0,0,685.3,0,1238.5,4746.5,0,506.5,0,0,0,0,0,0,188.5,0,758.4,0,5697,10125,0,0,89546,0,0,0,0,0,930675,0,0,18763,0,1428061,0,0,0,0,0,0,332930,0,2986791,5802587,11126.3,11138.3,0.2,0,62.8,1,5559.3,7451.7,63.3,0,0,1.92,1.92,0.04,0,10.82,0.18,0.96,1.28,10.91,0
NJ,2022,911.1,0,0,0,0,156.3,0,0,463,0,0,2377.8,0,8571.4,2865.6,0,12.3,3456.7,0,23.3,420,0,0,2531.6,0,7.6,716909,0,0,0,0,717338,0,0,0,0,0,3330881,0,39718552,1893639,0,16563,27672408,0,41755,414142,0,0,4740779,0,7598,79270565,16812359.4,16830541.7,317.7,31.9,637.9,4606.1,2262200.3,4900904.3,88426.9,13.1,0,212.09,212.32,4.01,0.4,8.05,58.11,28.54,61.83,1115.51,0.17
NJ,2024,1222.2,0,0,0,0,156.3,0,0,219,0,0,2776.4,0,8571.4,2865.6,0,12.3,3456.7,0,0,420,0,0,2531.6,1100,7.6,703428,0,0,0,0,717338,0,0,0,0,0,3889169,0,46140246,208403,0,16563,27672408,0,0,821620,0,0,5032182,3031572,15813,88248743,18503592.3,18523496.5,348.6,34.9,637.1,3557.3,2460491.4,5365369.7,97352.8,13.8,0,209.68,209.9,3.95,0.4,7.22,40.31,27.88,60.8,1103.16,0.16
NJ,2026,1533.3,0,0,0,0,156.3,0,0,219,0,0,3234.5,0,8571.4,2865.6,0,12.3,3456.7,0,0,420,0,0,2531.6,1100,7.6,81336,0,0,0,0,717338,0,0,0,0,0,4530869,0,46273287,1045994,0,16563,27672408,0,0,831144,0,0,4962145,3854570,16950,90002606,19074181.2,19094699.4,359.3,35.9,642,3667,2527886.9,5521735.7,100336.1,14,0,211.93,212.16,3.99,0.4,7.13,40.74,28.09,61.35,1114.81,0.16
NJ,2028,1533.3,583.5,0,0,0,156.3,0,0,219,0,0,3785.2,0,8571.4,2588.8,0,12.3,3456.7,0,0,420,0,0,2531.6,3758,7.6,346285,1812867,0,0,0,717338,0,0,0,0,0,5302335,0,41003457,2008582,0,16563,27672408,0,0,861161,0,0,4892821,8668670,5610,93308099,17347656,17366317.3,326.8,32.7,627.2,3335.1,2324068.1,5048851.3,91314,13.3,0,185.92,186.12,3.5,0.35,6.72,35.74,24.91,54.11,978.63,0.14
NJ,2030,1533.3,583.5,0,0,0,156.3,0,0,219,0,0,4428.4,0,8177.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,3758,7.6,908336,627884,0,0,0,717338,0,0,0,0,0,6203313,0,35906368,3127176,0,16563,27672408,0,0,543055,0,0,4824789,13461200,16947,94025378,15750704.5,15767649.7,296.7,29.7,613.6,3028.4,2135720.1,4611860.8,82976.6,12.6,0,167.52,167.7,3.16,0.32,6.53,32.21,22.71,49.05,882.49,0.13
NJ,2032,1533.3,583.5,328.3,0,0,156.3,0,0,219,0,0,4631.3,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,4700,7.6,916567,865689,1070448,0,0,717338,0,0,0,0,0,6487551,0,34058304,2071998,0,16563,27672408,0,0,405310,0,0,4757428,15739675,5610,94784891,14281527,14296890.7,269,26.9,601,2745.8,1962130.8,4209112.5,75292.6,12,0,150.67,150.84,2.84,0.28,6.34,28.97,20.7,44.41,794.35,0.13
NJ,2034,1512.5,583.5,655.1,0,0,156.3,0,0,219,0,0,4719.3,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,6100,7.6,1159870,851944,1669994,0,0,714066,0,0,0,0,0,6610823,0,33250608,1212086,0,16563,27672408,0,0,374698,0,0,4691063,19969457,5610,98199190,13397721.6,13412133.7,252.4,25.2,590.4,2575.7,1857481,3966575,70669,11.6,0,136.43,136.58,2.57,0.26,6.01,26.23,18.92,40.39,719.65,0.12
NJ,2036,1492.7,987,655.1,0,0,156.3,0,0,219,0,0,4726.6,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,7500,7.6,1173002,2213345,1128008,0,0,717338,0,0,0,0,0,6621138,0,32971739,1387486,0,16563,27672408,0,0,232668,0,0,4625382,25312993,6329,104078401,13370623.9,13385006.8,251.9,25.2,593.2,2570.5,1854482,3959354.2,70527.4,11.6,0,128.47,128.61,2.42,0.24,5.7,24.7,17.82,38.04,677.64,0.11
NJ,2038,624.2,990.1,655.1,0,0,156.3,0,0,219,0,0,4739.5,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2531.6,7500,7.6,376382,1439147,1296999,0,0,714611,0,0,0,0,0,6639221,0,33256837,719785,0,16563,27672408,0,0,220952,0,0,4561005,27112085,26157,104052154,13084224.4,13098299,246.5,24.7,588.3,2515.4,1820478.7,3880681.5,69029.6,11.4,0,125.75,125.88,2.37,0.24,5.65,24.17,17.5,37.3,663.41,0.11
NJ,2040,313.1,1031.8,655.1,0,0,156.3,0,0,219,0,0,4759.5,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2513.2,7500,7.6,228556,1522459,1187769,0,0,702731,0,0,0,0,0,6667110,0,41352660,317763,0,16563,27672408,0,0,352354,0,0,4466990,26974267,26231,111487861,16269183.7,16286686.9,306.5,30.7,604.5,3128.2,2196054.3,4753017,85686.7,12.8,0,145.93,146.08,2.75,0.27,5.42,28.06,19.7,42.63,768.57,0.11
NJ,2042,523.1,1031.8,655.1,0,0,156.3,0,0,219,0,0,4786.4,0,8073.4,2525.1,0,12.3,3456.7,0,0,420,0,0,2275.4,7500,7.5,298400,1506705,1167272,0,0,686301,0,0,0,0,0,6704805,0,37855830,446016,0,16563,27672408,0,0,90924,0,0,4015029,26828994,25856,107315103,14872262.6,14888262.1,280.2,28,580.8,2859.4,2030198,4369236.4,78379.4,12.2,0,138.58,138.73,2.61,0.26,5.41,26.65,18.92,40.71,730.37,0.11
NJ,2044,523.1,2412.2,655.1,0,0,156.3,0,0,219,0,0,4821.3,0,8048.9,2460.1,0,12.3,3456.7,0,0,420,0,0,2281.8,7500,7.6,55183,2601774,337903,0,0,673187,0,0,0,0,0,6753706,0,35094420,269862,0,16563,27672408,0,0,16128,0,0,4044156,26633584,26074,104194949,13567427.7,13582022.1,255.6,25.6,559.4,2608.3,1875285.9,4010707.2,71551.9,11.6,0,130.21,130.35,2.45,0.25,5.37,25.03,18,38.49,686.71,0.11
NJ,2046,523.1,2424.8,656.5,4.8,0,156.3,0,0,219,0,0,4863.1,0,7425.3,3176.7,0,12.3,3456.7,0,0,420,0,0,2158.1,7500,7.6,391327,3700522,1012938,14937,0,636408,0,0,0,0,0,6812285,0,37587419,2534374,0,16563,27672408,0,0,201600,0,0,3821274,26517658,25934,110945647,16001914.3,16019130.3,301.5,30.2,559,3076.8,2161590,4676810.6,84287.2,12.7,0,144.23,144.39,2.72,0.27,5.04,27.73,19.48,42.15,759.72,0.11
NJ,2048,523.1,2919.6,328.3,4.8,0,156.3,0,0,219,0,0,4911.9,0,6256.5,7658.7,0,12.3,0,0,0,420,0,0,2128.6,7500,7.6,256294,4016220,264895,7526,0,620808,0,0,0,0,0,6880670,0,40807803,11227739,0,16563,0,0,0,16128,0,0,3796891,26378582,19977,94310098,22490250.6,22514451.5,423.8,42.4,602.9,4325.2,2684082.6,6191716.6,117615,9.9,0,238.47,238.73,4.49,0.45,6.39,45.86,28.46,65.65,1247.11,0.11
NJ,2050,523.1,2927.1,43.4,4.8,0,156.3,0,0,219,0,0,4987.2,0,5558.6,8653.5,0,12.3,0,0,0,420,0,0,2067.9,7500,7.6,193783,3849281,87982,6540,0,626464,0,0,0,0,0,6986113,0,39049068,13580190,0,16563,0,0,0,16128,0,0,3717641,26234263,20448,94384464,23097032,23121884.6,435.2,43.5,612.7,4441.7,2755918.8,6357983.5,120781.4,10.2,0,244.71,244.98,4.61,0.46,6.49,47.06,29.2,67.36,1279.67,0.11
NM,2022,2.8,0,0,0,0,5.4,0,0,1540,0,0,253.4,0,1433.7,981.3,8.6,82.7,0,0,647,0,0,0,955.3,0,4409.4,235,0,0,0,0,14646,0,0,0,10921872,0,241245,0,4218456,350157,64046,160099,0,0,0,0,0,0,1212052,0,11708923,28891731,12924873.3,13014428,1295.1,186.7,2435.1,8494.9,574280.7,1598563.2,34314.3,6.3,0,447.36,450.46,44.83,6.46,84.28,294.03,19.88,55.33,1187.68,0.22
NM,2024,2.8,0,0,0,0,5.4,0,0,1540,0,0,373,0,1433.7,981.3,8.6,82.7,0,0,579.2,0,0,0,1344.1,0,4409.4,993,0,0,0,0,14646,0,0,0,6603484,0,682796,0,5890577,188872,64046,160099,0,0,34611,0,0,0,3382935,0,15815509,32838567,9240120.2,9295886.7,810.8,115.8,1585.4,6224.7,516783.4,1356077.6,28123.1,4.5,0,281.38,283.08,24.69,3.53,48.28,189.56,15.74,41.3,856.41,0.14
NM,2026,2.8,259,0,0,0,5.4,0,0,1540,0,0,535.3,0,1433.7,910.3,8.6,82.7,0,0,396.2,0,0,0,2447,0,6550.9,836,527058,0,0,0,14646,0,0,0,4843218,0,880711,0,5937080,238842,64046,160099,0,0,87711,0,0,0,6433104,0,23767793,42955144,7580313.2,7622226.4,611.3,86.8,1354.7,5383.6,476098.7,1212852,24688.9,3.8,0,176.47,177.45,14.23,2.02,31.54,125.33,11.08,28.24,574.76,0.09
NM,2028,1,295.4,0,0,0,5.4,0,0,1540,0,0,745.6,62.3,1371.4,910.3,8.6,82.7,0,0,284.2,0,0,0,2771,0,11953.5,877,301869,0,0,0,14646,0,0,0,0,0,1058149,478138,3313776,411978,64046,160099,0,0,0,0,0,0,7178663,0,44977763,57960004,1689398.7,1691396.3,35,3.5,21.5,1097.6,219743.4,509208.2,9706.2,0.8,0,29.15,29.18,0.6,0.06,0.37,18.94,3.79,8.79,167.46,0.01
NM,2030,1,408.2,0,0,0,5.4,0,0,1540,0,0,916.5,62.3,1371.4,910.3,8.6,82.7,0,0,161,0,0,0,2848.8,0,12244.7,1261,828585,0,0,0,12153,0,0,0,0,0,1739879,428528,535815,214583,64046,160099,0,0,0,0,0,0,7900126,0,46273491,58158565,377984.3,378552.3,9.9,1,9,241,62742.9,145053.9,2760,0.2,0,6.5,6.51,0.17,0.02,0.16,4.14,1.08,2.49,47.46,0
NM,2032,108.8,554.5,69.3,0,0,3.2,0,0,0,0,0,1061.6,62.3,1371.4,910.3,8.6,82.7,0,0,161,0,0,0,2956.5,0,12316.6,128203,1083792,189574,0,0,11775,0,0,0,0,0,1878899,413592,488126,101360,56597,160099,0,0,0,0,0,0,8028976,0,44974048,57515040,282892.8,283352.8,8.1,0.8,8,179,50882.7,117552.8,2235.5,0.2,0,4.92,4.93,0.14,0.01,0.14,3.11,0.88,2.04,38.87,0
NM,2034,107.8,792.2,522.1,0,0,3.2,0,0,0,0,0,1137.1,62.3,1371.4,910.3,8.6,82.7,0,0,161,0,0,0,4038.7,0,12148.9,138923,1615018,1247562,0,0,11587,0,0,0,0,0,1908724,478138,580743,96229,64046,160099,0,0,0,0,0,0,10785600,0,43551813,60638482,320955.7,321480.9,9.2,0.9,8.3,203,58037.3,134160.4,2552.5,0.2,0,5.29,5.3,0.15,0.02,0.14,3.35,0.96,2.21,42.09,0
NM,2036,192.4,800.2,599.5,0,0,3.2,0,0,0,0,0,1159.6,62.3,1371.4,910.3,8.6,82.7,0,0,161,0,0,0,4191.8,0,12378.2,267515,1566718,1205305,0,0,11775,0,0,0,0,0,2199087,407670,434261,60439,63445,160099,0,0,0,0,0,0,11815853,0,44866096,63058263,234819.5,235225.6,7.1,0.7,7.6,147.7,44960,103811.5,1973.4,0.2,0,3.72,3.73,0.11,0.01,0.12,2.34,0.71,1.65,31.29,0
NM,2038,201.7,951.7,599.5,0,0,3.2,0,0,0,0,0,1184.9,62.3,1371.4,910.3,8.6,82.7,0,0,161,0,0,0,5397.1,0,12378.8,279990,1859581,975772,0,0,11775,0,0,0,0,0,2172067,407670,365305,60439,56597,160099,0,0,0,0,0,0,14622919,0,42179563,63151777,205982,206357,6.6,0.7,7.4,128.8,41554.2,95909.6,1822.6,0.2,0,3.26,3.27,0.1,0.01,0.12,2.04,0.66,1.52,28.86,0
NM,2040,260,1074,667.5,0,0,3.2,0,0,0,0,0,1211.5,62.3,1371.4,701.3,8.6,82.7,0,0,161,0,0,0,5648.8,0,12179.7,300049,1741183,1316695,0,0,11775,0,0,0,0,0,2295119,51903,158436,8220,64046,160099,0,0,0,0,0,0,15656669,0,42208205,63972399,73357.5,73455.9,1.7,0.2,6.4,47.2,11197.8,25479.2,478.9,0,0,1.15,1.15,0.03,0,0.1,0.74,0.18,0.4,7.49,0
NM,2042,260,858.6,1380.7,175.5,0,3.2,0,0,0,0,0,1238.5,62.3,1371.4,701.3,8.6,82.7,0,0,161,0,0,0,5561.8,0,12891.8,267797,1521628,3235836,571806,0,11775,0,0,0,0,0,2345471,0,267875,15308,63925,160099,0,0,0,0,0,0,15327484,0,43091784,66880789,121496.3,121627,2.3,0.2,6.8,79.4,14739.8,33696.8,635.6,0.1,0,1.82,1.82,0.03,0,0.1,1.19,0.22,0.5,9.5,0
NM,2044,260,870.9,1380.7,175.5,0,3.2,0,0,0,0,0,1267.2,62.3,1371.4,701.3,7,82.7,0,0,161,0,0,0,6184.1,0,12884.3,339036,1505410,2615647,286922,0,11775,0,0,0,0,0,2398656,87572,154918,46564,52009,160099,0,0,0,0,0,0,16523317,0,43627654,67809581,96994,97131.3,2.4,0.2,6.6,62.2,15462.9,35374.7,667.7,0.1,0,1.43,1.43,0.04,0,0.1,0.92,0.23,0.52,9.85,0
NM,2046,260,855.9,1396.5,332.6,0,3.2,0,0,0,0,0,1297.5,62.3,1371.4,701.3,7,82.7,0,0,161,0,0,0,6341.1,0,12619.1,364273,1542021,2658460,947074,0,11775,0,0,0,0,0,2367422,87572,141424,0,52009,160099,0,0,0,0,0,0,17299662,0,42558095,68189888,62541.4,62641.7,1.8,0.2,6.3,39.6,11393.4,25932.9,487.5,0,0,0.92,0.92,0.03,0,0.09,0.58,0.17,0.38,7.15,0
NM,2048,152.2,984.4,1417.9,856.5,0,3.2,0,0,0,0,0,1333.3,62.3,1371.4,701.3,0,82.7,0,0,17,0,0,0,7740.8,0,12219.2,244110,1821437,2988843,2270065,0,11587,0,0,0,0,0,2521321,100915,227384,17480,0,160099,0,0,0,0,0,0,20549314,0,39398430,70310985,109822.4,109978.5,2.7,0.3,6.6,70.4,17522.4,40161,759.1,0.1,0,1.56,1.56,0.04,0,0.09,1,0.25,0.57,10.8,0
NM,2050,152.2,751.9,969.3,1459.3,0,3.2,0,0,0,0,0,1363.5,62.3,1371.4,701.3,0,82.7,0,0,17,0,0,0,11887.3,0,12234.2,253909,1357586,2003539,3939434,0,11587,0,0,0,0,0,1561736,100915,549676,46564,0,160099,0,0,0,0,0,0,31445798,0,33590571,75021415,262599.2,262919.8,5.6,0.6,7.9,170.2,35566.1,82024.4,1557.8,0.1,0,3.5,3.5,0.07,0.01,0.11,2.27,0.47,1.09,20.76,0
NV,2022,200,0,0,0,0,9.8,0,0,740.4,110,0,439.6,0,5451.5,1177.6,672.9,1051.7,0,0,340,0,0,0,2917.6,0,150,147543,0,0,0,0,45042,0,0,0,4366977,292166,849398,0,22018065,193651,2106801,2154841,0,0,456671,0,0,0,7434293,0,334534,40399982,14444450.8,14495806.1,765.3,104.6,6122.5,10750.6,1286617.2,3053054.5,59208,7.5,0,357.54,358.81,18.94,2.59,151.55,266.1,31.85,75.57,1465.54,0.18
NV,2024,200,200,0,0,0,9.8,0,0,472.4,110,0,540.2,0,5443.6,1177.6,672.9,1051.7,0,0,334,0,0,0,3726.6,0,150,48747,381917,0,0,0,45042,0,0,0,793469,303340,1044614,0,23230658,0,2106801,2153210,0,0,306502,0,0,0,9294674,0,338708,40047682,10489950.2,10508069.3,289.4,34.8,1147,7059.9,1174374.7,2709249.4,51458.1,5.2,0,261.94,262.39,7.23,0.87,28.64,176.29,29.32,67.65,1284.92,0.13
NV,2026,200,400,0,0,0,9.8,0,0,218.4,110,0,667.1,0,5820.9,1177.6,672.9,1051.7,0,0,334,0,0,0,3971.4,0,150,59162,444945,0,0,0,45042,0,0,0,407547,303340,1289853,0,20685845,0,2106801,2154841,0,0,306502,0,0,0,10273884,0,336888,38414651,8797100.6,8810403.9,215.9,25.2,614.6,5812.4,1012318.5,2322646.3,43930,4.5,0,229,229.35,5.62,0.66,16,151.31,26.35,60.46,1143.57,0.12
NV,2028,200,933.7,0,0,0,9.8,0,0,218.4,110,0,814.7,657,4713.9,1122.6,672.9,1051.7,0,0,108,0,0,0,4503.1,0,150,111153,1016619,0,0,0,45042,0,0,0,171030,303340,1575932,5042327,15417745,0,2106801,2154841,0,0,92711,0,0,0,11525592,0,181700,39744834,6422688,6433030.3,174.5,18.8,287.9,4202.2,955159.8,2207950.4,42005.4,3.8,0,161.6,161.86,4.39,0.47,7.24,105.73,24.03,55.55,1056.88,0.09
NV,2030,200,2637.2,0,0,0,9.8,0,0,218.4,110,0,1004.6,657,4713.9,1122.6,672.9,1051.7,0,0,108,0,0,0,6239,0,150,171636,3518004,0,0,0,41988,0,0,0,164720,303340,1942201,5042327,11703993,359520,2106801,2152382,0,0,0,0,0,0,15022477,0,212331,42741721,5099275,5107894.1,146.5,15.6,268.2,3374,795903.9,1849819.8,35338.8,3,0,119.3,119.51,3.43,0.36,6.27,78.94,18.62,43.28,826.8,0.07
NV,2032,200,4007.3,1540.6,0,0,9.8,0,0,218.4,110,0,1183.2,657,4713.9,1122.6,672.9,1051.7,0,0,108,0,0,0,9587.7,0,150,255479,6510842,3975841,0,0,41988,0,0,0,164720,303340,1849982,5042327,11757089,0,2106801,2152328,0,0,0,0,0,0,24276714,0,249737,58687189,4872948.4,4881323.7,142.2,15.2,266.3,3223,769158.2,1787766.5,34154.9,2.9,0,83.03,83.18,2.42,0.26,4.54,54.92,13.11,30.46,581.98,0.05
NV,2034,200,5792.2,1540.6,0,0,9.8,0,0,218.4,110,0,1292,657,4567.9,1122.6,672.9,1051.7,0,0,108,0,0,0,11231.9,0,150,190390,10871949,3965364,0,0,41988,0,0,0,164720,257980,2479483,5042327,11922194,0,2106801,2154841,0,0,0,0,0,0,29574813,0,176059,68948910,4941444.1,4949893.1,143.5,15.3,266.8,3268.7,777246.9,1806533.3,34512.9,2.9,0,71.67,71.79,2.08,0.22,3.87,47.41,11.27,26.2,500.56,0.04
NV,2036,200,5792.2,2276.4,0,0,9.8,0,0,218.4,110,0,1316.7,657,4494.9,1122.6,672.9,1051.7,0,0,108,0,0,0,12291.8,0,150,231870,11128017,6024490,0,0,36366,0,0,0,164720,299687,2480211,5042327,12764110,0,2106801,2154841,0,0,0,0,0,0,33033911,0,162904,75630254,5305630.1,5314471.1,150.4,16,268.2,3511.5,820146.4,1906216,36417,3.1,0,70.15,70.27,1.99,0.21,3.55,46.43,10.84,25.2,481.51,0.04
NV,2038,68.8,6739.1,2276.4,0,0,9.8,0,206.8,11.6,110,0,1336.9,657,4421.9,1614.7,672.9,1051.7,0,0,108,0,0,0,13047.1,0,150,91079,13288314,5662152,0,0,36250,0,0,1468268,56008,303340,2576881,5042327,10772859,1853430,2106801,2154841,0,0,30602,0,0,0,34925281,0,325953,80694389,5629176,5648831.7,306.6,38.5,128.7,4095.1,896774.3,2112002.7,40743.5,3.9,0,69.76,70,3.8,0.48,1.6,50.75,11.11,26.17,504.91,0.05
NV,2040,68.8,6690.3,2276.4,41.3,0,9.8,0,206.8,11.6,110,0,1362.8,657,4421.9,1614.7,570,1051.7,0,0,108,0,0,0,13293.6,0,150,47848,12424784,5959854,144123,0,43098,0,0,1468268,56008,274415,2626685,976565,15434155,1684248,1340414,2154841,0,0,25319,0,0,0,35663313,0,222200,80546138,7328425.3,7348365.6,311.7,39,146.8,5291.9,929521.7,2188449.2,42208.9,4,0,90.98,91.23,3.87,0.48,1.82,65.7,11.54,27.17,524.03,0.05
